,BRD-A01320529,BRD-A01636364,BRD-A02180903,BRD-A02579693,BRD-A02759312,BRD-A03323675,BRD-A03427350,BRD-A04352665,BRD-A05186015,BRD-A05352148,BRD-A07395371,BRD-A07440155,BRD-A07893380,BRD-A08200164,BRD-A08660406,BRD-A09056319,BRD-A09472452,BRD-A09533288,BRD-A09722536,BRD-A10070317,BRD-A10977446,BRD-A11170096,BRD-A11990600,BRD-A12832192,BRD-A13084692,BRD-A13133631,BRD-A13188892,BRD-A13650332,BRD-A14566392,BRD-A14792000,BRD-A15131297,BRD-A15297126,BRD-A16332958,BRD-A16444946,BRD-A16746338,BRD-A16934955,BRD-A17655518,BRD-A17883755,BRD-A18929998,BRD-A19661776,BRD-A20239487,BRD-A20243730,BRD-A21858158,BRD-A22032524,BRD-A22256192,BRD-A22380646,BRD-A22844106,BRD-A23034328,BRD-A23359898,BRD-A23801136,BRD-A24228527,BRD-A26095496,BRD-A26334849,BRD-A26384407,BRD-A26711594,BRD-A29260609,BRD-A29485665,BRD-A29734509,BRD-A31159102,BRD-A31204924,BRD-A31312900,BRD-A31374339,BRD-A33168282,BRD-A34299591,BRD-A34309505,BRD-A34462049,BRD-A34578416,BRD-A34817987,BRD-A35258977,BRD-A35588707,BRD-A35782587,BRD-A35869383,BRD-A35989968,BRD-A37444045,BRD-A37630846,BRD-A37780065,BRD-A38161572,BRD-A39290993,BRD-A39390670,BRD-A39969961,BRD-A40639672,BRD-A41020680,BRD-A41519720,BRD-A42383464,BRD-A43974499,BRD-A43974575,BRD-A44780397,BRD-A45664787,BRD-A47564106,BRD-A47598013,BRD-A48261811,BRD-A48430263,BRD-A48570745,BRD-A48720949,BRD-A49148672,BRD-A49160188,BRD-A49172652,BRD-A50157456,BRD-A50310035,BRD-A51382177,BRD-A51714012,BRD-A51964809,BRD-A52530684,BRD-A54596827,BRD-A55424491,BRD-A55962179,BRD-A56359832,BRD-A56892734,BRD-A57382968,BRD-A58767537,BRD-A59943784,BRD-A59985574,BRD-A60197193,BRD-A60217728,BRD-A60274948,BRD-A60414806,BRD-A61154809,BRD-A61793559,BRD-A62025033,BRD-A62326914,BRD-A62434282,BRD-A63043573,BRD-A64092382,BRD-A64479082,BRD-A64977602,BRD-A65013509,BRD-A65282128,BRD-A65449987,BRD-A65671304,BRD-A65739223,BRD-A65818372,BRD-A66559694,BRD-A67097164,BRD-A67605442,BRD-A67981824,BRD-A68888262,BRD-A69512159,BRD-A69636825,BRD-A72075775,BRD-A73368467,BRD-A73741725,BRD-A74980173,BRD-A75144621,BRD-A75850590,BRD-A75919782,BRD-A75935363,BRD-A76019558,BRD-A79465854,BRD-A79803969,BRD-A79981887,BRD-A81772229,BRD-A82307304,BRD-A82371568,BRD-A83081521,BRD-A84134924,BRD-A84174393,BRD-A84174873,BRD-A84465106,BRD-A84481105,BRD-A87606379,BRD-A87719232,BRD-A89175223,BRD-A89585551,BRD-A91008255,BRD-A93255169,BRD-A93269281,BRD-A95869247,BRD-A95939040,BRD-A96255180,BRD-A97437073,BRD-A97674275,BRD-A97701745,BRD-A97739905,BRD-A99833829,BRD-A99939097,BRD-K00532621,BRD-K00673382,BRD-K01228321,BRD-K01292756,BRD-K01612348,BRD-K02265150,BRD-K02404261,BRD-K02637541,BRD-K02992638,BRD-K03012696,BRD-K03319035,BRD-K04196797,BRD-K04412738,BRD-K04804440,BRD-K04993501,BRD-K05395900,BRD-K05510762,BRD-K05658747,BRD-K05673000,BRD-K05977355,BRD-K06335600,BRD-K06388322,BRD-K06557128,BRD-K06878038,BRD-K06926592,BRD-K07208025,BRD-K07265709,BRD-K08252256,BRD-K08547377,BRD-K08681769,BRD-K08924299,BRD-K09436313,BRD-K09631521,BRD-K09951645,BRD-K10670311,BRD-K10706131,BRD-K10852020,BRD-K10916986,BRD-K10961822,BRD-K11129031,BRD-K11196887,BRD-K12219985,BRD-K12343256,BRD-K12437696,BRD-K12994359,BRD-K13044802,BRD-K13078532,BRD-K13183738,BRD-K13296708,BRD-K13514097,BRD-K13926615,BRD-K14204120,BRD-K14550461,BRD-K15010214,BRD-K15108141,BRD-K15502390,BRD-K15891719,BRD-K15933101,BRD-K16336526,BRD-K16508793,BRD-K17306061,BRD-K17561142,BRD-K17743125,BRD-K18618618,BRD-K18855837,BRD-K18895904,BRD-K19416115,BRD-K19687926,BRD-K20141153,BRD-K20338176,BRD-K21283037,BRD-K21680192,BRD-K21733600,BRD-K21806131,BRD-K22031190,BRD-K22662435,BRD-K23204545,BRD-K23369905,BRD-K23566484,BRD-K23984367,BRD-K24844714,BRD-K26657438,BRD-K28029915,BRD-K28307902,BRD-K28542495,BRD-K28849549,BRD-K29458283,BRD-K29530284,BRD-K29582115,BRD-K29653726,BRD-K29905972,BRD-K30020243,BRD-K30097969,BRD-K30480208,BRD-K30618791,BRD-K31283835,BRD-K31333309,BRD-K31534764,BRD-K32107296,BRD-K32318651,BRD-K32398298,BRD-K32821942,BRD-K32830106,BRD-K33127281,BRD-K33226500,BRD-K33453211,BRD-K34776109,BRD-K35520305,BRD-K36616567,BRD-K37130586,BRD-K37130656,BRD-K37289225,BRD-K37949327,BRD-K38197229,BRD-K38305202,BRD-K38436528,BRD-K39397585,BRD-K39915878,BRD-K39983086,BRD-K40758068,BRD-K41260949,BRD-K41410256,BRD-K42348709,BRD-K43813806,BRD-K44227013,BRD-K44353683,BRD-K44779798,BRD-K44876623,BRD-K46018455,BRD-K46652470,BRD-K46742498,BRD-K46862739,BRD-K47679368,BRD-K48367671,BRD-K48617017,BRD-K48722833,BRD-K49111258,BRD-K49328571,BRD-K49404994,BRD-K49668410,BRD-K50128260,BRD-K50388907,BRD-K50938287,BRD-K50938786,BRD-K51350053,BRD-K52020312,BRD-K52172416,BRD-K52256627,BRD-K52930707,BRD-K52989797,BRD-K53857191,BRD-K53972329,BRD-K54006094,BRD-K54314721,BRD-K54316499,BRD-K54472332,BRD-K54529596,BRD-K54770957,BRD-K55044200,BRD-K55301415,BRD-K55395145,BRD-K55930204,BRD-K56343971,BRD-K56851771,BRD-K57174586,BRD-K57222227,BRD-K57569181,BRD-K57631554,BRD-K57875380,BRD-K58662656,BRD-K59058747,BRD-K59935627,BRD-K60038276,BRD-K60160658,BRD-K60237333,BRD-K60460488,BRD-K60770992,BRD-K61192372,BRD-K61250553,BRD-K62012036,BRD-K62200014,BRD-K62363391,BRD-K62737565,BRD-K63343048,BRD-K63430059,BRD-K63504947,BRD-K63828191,BRD-K64052750,BRD-K65146499,BRD-K66615216,BRD-K66876909,BRD-K67017579,BRD-K67080878,BRD-K67102207,BRD-K67783091,BRD-K67966701,BRD-K67977190,BRD-K68132782,BRD-K68264559,BRD-K68867920,BRD-K70330367,BRD-K70358946,BRD-K70401845,BRD-K70778732,BRD-K71103788,BRD-K71289571,BRD-K71799949,BRD-K72222507,BRD-K72542090,BRD-K72903603,BRD-K73838513,BRD-K73866522,BRD-K73999723,BRD-K74501079,BRD-K74514084,BRD-K74763371,BRD-K74913225,BRD-K75527158,BRD-K75641298,BRD-K75699339,BRD-K75868704,BRD-K77641333,BRD-K77771411,BRD-K78010432,BRD-K78431006,BRD-K78692225,BRD-K79131256,BRD-K79254416,BRD-K79602928,BRD-K81169441,BRD-K81528515,BRD-K82225283,BRD-K82357231,BRD-K82562631,BRD-K82795137,BRD-K82846253,BRD-K82941592,BRD-K83144676,BRD-K83636919,BRD-K83896451,BRD-K84091759,BRD-K85090592,BRD-K86204871,BRD-K86301799,BRD-K86307448,BRD-K86887724,BRD-K86940322,BRD-K88789588,BRD-K89125793,BRD-K89708791,BRD-K89839824,BRD-K90789829,BRD-K91315211,BRD-K92428153,BRD-K92657060,BRD-K92723993,BRD-K93332168,BRD-K93460210,BRD-K93461745,BRD-K93645900,BRD-K93880783,BRD-K95773607,BRD-K96471533,BRD-K97181089,BRD-K97752965,BRD-K98490050,BRD-K98530306,BRD-K98769987,BRD-K99063460,BRD-K99107520,BRD-K99447003,BRD-K99615199,BRD-K99964838,BRD-M30251550,BRD-M40783228,BRD-M41783010,BRD-M56587789,BRD-M61246020
BRD-A01320529,1.0,0.0,0.0344827586206896,0.0152143845089902,0.0588235294117647,0.0579710144927536,0.0139103554868624,0.0,0.0338983050847457,0.0571428571428571,0.0714285714285714,0.0999999999999999,0.0,0.0258899676375404,0.0,0.0,0.0566037735849056,0.0789473684210526,0.0199004975124378,0.1037037037037037,0.0818713450292397,0.0171919770773638,0.0,0.012135922330097,0.0079136690647482,0.048780487804878,0.1272727272727273,0.0754716981132075,0.0394736842105263,0.050561797752809,0.0642201834862384,0.0,0.0,0.0714285714285714,0.0952380952380952,0.0,0.0209790209790209,0.0344827586206896,0.0126182965299684,0.0019569471624266,0.0779220779220779,0.0188679245283018,0.0,0.0543478260869565,0.0277777777777777,0.0192307692307692,0.0,0.0,0.05,0.0,0.0641025641025641,0.0041493775933609,0.131578947368421,0.0,0.0579710144927536,0.1212121212121212,0.0334728033472803,0.025,0.0340136054421769,0.0214285714285714,0.1515151515151515,0.0729166666666666,0.0666666666666666,0.1287128712871287,0.0333333333333333,0.1142857142857143,0.0588235294117647,0.046875,0.036231884057971,0.0,0.0666666666666666,0.0588235294117647,0.0,0.0060827250608272,0.0,0.0465116279069767,0.0,0.018348623853211,0.0,0.0508474576271186,0.0196078431372549,0.0608695652173912,0.0204081632653061,0.0445103857566765,0.0,0.0566037735849056,0.0251572327044025,0.0652173913043477,0.0,0.0253164556962025,0.0256410256410256,0.0155502392344497,0.0019472090004326,0.0097244732576985,0.0,0.1142857142857143,0.0947368421052631,0.12,0.0697674418604651,0.0392156862745097,0.0318181818181818,0.0333333333333333,0.0,0.0,0.0,0.0,0.0972222222222222,0.0,0.0047318611987381,0.0638297872340425,0.2631578947368421,0.0050909090909091,0.0,0.087719298245614,0.0428571428571428,0.0097560975609756,0.1428571428571429,0.0,0.0689655172413793,0.081081081081081,0.0263157894736841,0.0,0.0526315789473684,0.0517241379310344,0.0,0.05,0.0,0.0238095238095238,0.0333333333333333,0.032258064516129,0.0625,0.0192307692307692,0.0213523131672598,0.0,0.0,0.0256410256410256,0.1136363636363636,0.081967213114754,0.0,0.125,0.0,0.0285714285714285,0.081081081081081,0.03125,0.0337078651685393,0.0,0.0337078651685393,0.0972222222222222,0.1034482758620689,0.0,0.026984126984127,0.048689138576779,0.02,0.0056338028169014,0.0,0.081081081081081,0.0833333333333333,0.0,0.0307692307692307,0.0606060606060605,0.0425531914893616,0.1538461538461538,0.0227272727272727,0.025,0.0191999999999999,0.0652173913043477,0.0555555555555555,0.0333333333333333,0.0506329113924051,0.0117164616285881,0.0270270270270269,0.1388888888888888,0.0153846153846153,0.0256410256410256,0.0,0.0163934426229508,0.0689655172413793,0.0110051357300073,0.0571428571428571,0.0,0.0,0.0122100122100121,0.0230769230769231,0.0078740157480314,0.0,0.1142857142857143,0.0188679245283018,0.0317460317460317,0.0873786407766989,0.0,0.0147299509001637,0.025,0.0,0.09375,0.0135135135135134,0.0,0.0285714285714285,0.0,0.1904761904761904,0.0277078085642317,0.0512820512820513,0.054054054054054,0.0152740341419587,0.0184940554821664,0.0555555555555555,0.03125,0.0,0.0357142857142857,0.0961538461538461,0.0452674897119341,0.0799999999999999,0.0078947368421052,0.04,0.0,0.047244094488189,0.0999999999999999,0.0,0.0526315789473684,0.0,0.0039525691699604,0.097560975609756,0.0138888888888888,0.03125,0.0278551532033426,0.0289855072463768,0.0749999999999999,0.0636942675159235,0.0,0.032258064516129,0.0429042904290428,0.0119047619047618,0.0847457627118644,0.1621621621621621,0.0279850746268657,0.0,0.0638297872340425,0.0100111234705227,0.0082417582417582,0.0990099009900989,0.0681818181818182,0.0359281437125748,0.0408163265306122,0.0549450549450549,0.0,0.0,0.0666666666666666,0.0165562913907284,0.028169014084507,0.0,0.0476190476190476,0.0625,0.0681818181818182,0.0277777777777777,0.0212765957446808,0.1063829787234043,0.008381689232753,0.0503597122302158,0.0333333333333333,0.0029556650246305,0.0303030303030302,0.1012658227848101,0.037037037037037,0.0967741935483871,0.0227272727272727,0.0272727272727272,0.0526315789473684,0.0555555555555555,0.0357142857142857,0.0256410256410256,0.0511363636363636,0.0434782608695651,0.0759493670886075,0.04,0.0038450162673765,0.0425531914893616,0.0227272727272727,0.0087591240875912,0.0,0.0,0.026086956521739,0.0,0.0212765957446808,0.0999999999999999,0.06,0.0303030303030302,0.0526315789473684,0.0,0.03125,0.0212765957446808,0.0416666666666666,0.0662251655629139,0.0769230769230768,0.0263157894736841,0.03125,0.0434782608695651,0.0015579020252726,0.0,0.0,0.0333333333333333,0.0392156862745097,0.0,0.0526315789473684,0.0,0.0408921933085502,0.0,0.0,0.0303030303030302,0.0681818181818182,0.1162790697674418,0.0,0.0,0.0543478260869565,0.0151802656546489,0.0,0.03125,0.0581395348837209,0.0157068062827224,0.0555555555555555,0.0652173913043477,0.025,0.0227272727272727,0.0,0.0,0.032258064516129,0.0327868852459016,0.0319148936170212,0.05,0.2954545454545454,0.05,0.0833333333333333,0.0,0.0,0.0,0.0232558139534884,0.0,0.028169014084507,0.0248306997742663,0.0686274509803921,0.0188679245283018,0.0466666666666666,0.0029517183217373,0.089108910891089,0.1176470588235294,0.0,0.0,0.0179461615154535,0.0,0.0769230769230768,0.0,0.0595238095238095,0.0694444444444444,0.0217391304347825,0.0,0.0784313725490196,0.1162790697674418,0.0,0.0757575757575758,0.0048309178743961,0.0708661417322834,0.0439560439560439,0.0333333333333333,0.0148514851485148,0.0439024390243902,0.0263157894736841,0.1363636363636363,0.0,0.15625,0.0441176470588234,0.0491071428571429,0.0078966259870782,0.0196078431372549,0.0,0.1052631578947368,0.0270270270270269,0.0192307692307692,0.0238095238095238,0.0295566502463053,0.0645161290322581,0.0588235294117647,0.0238095238095238,0.0806451612903226,0.0063868613138685,0.0,0.0183150183150183,0.0174216027874564,0.0303030303030302,0.0549450549450549,0.0839694656488549,0.06,0.0799999999999999,0.0465116279069767,0.0,0.0178571428571429,0.0491803278688525,0.0,0.0185185185185184,0.0,0.0,0.0193236714975845,0.0595238095238095,0.0041943376441803,0.0253164556962025,0.0078232857800276,0.0189520624303233,0.0983606557377049,0.0813953488372093,0.0,0.0256410256410256,0.0,0.0847457627118644,0.025,0.0779220779220779,0.0727272727272727,0.0327868852459016,0.0,0.0673076923076922,0.0335365853658536,0.03125,0.0941176470588235,0.0615384615384615,0.0285714285714285,0.0588235294117647,0.0638297872340425,0.0,0.0384615384615384,0.0,0.0044223327805417,0.032258064516129,0.0563380281690141,0.0,0.0597014925373133,0.0,0.0508474576271186,0.0014492753623188,0.1147540983606557,0.081081081081081,0.03125,0.0,0.0990099009900989,0.0799999999999999,0.0350877192982456,0.1153846153846154,0.0,0.0270270270270269,0.0,0.0943396226415094,0.0277777777777777,0.0,0.05,0.0,0.0555555555555555,0.0,0.0425531914893616
BRD-A01636364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010660980810234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044247787610619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034965034965035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002972651605231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.771006463528572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002115506663845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018050541516245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003517411185367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD-A02180903,0.0344827586206896,0.0,1.0,0.0096286107290234,0.0,0.028169014084507,0.0061349693251533,0.0263157894736841,0.0,0.0,0.0465116279069767,0.0232558139534884,0.0,0.0063492063492063,0.0,0.0,0.0,0.0123456790123457,0.0148514851485148,0.0275862068965517,0.0054347826086956,0.0171919770773638,0.0158730158730159,0.012135922330097,0.0053821313240043,0.048780487804878,0.0163934426229508,0.0178571428571429,0.0128205128205127,0.0747126436781608,0.0545454545454545,0.0,0.0,0.0465116279069767,0.0,0.0,0.0121317157712305,0.0,0.003125,0.0,0.0121951219512195,0.125,0.0227272727272727,0.043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0121951219512195,0.0010341261633919,0.0,0.0,0.0,0.0,0.0206611570247934,0.025,0.0178571428571429,0.0214285714285714,0.0410958904109589,0.0098039215686274,0.0,0.0961538461538461,0.0,0.054054054054054,0.0,0.046875,0.0,0.0188679245283018,0.0158730158730159,0.0,0.0,0.0048602673147023,0.0,0.1538461538461538,0.0,0.0373831775700934,0.0,0.0333333333333333,0.0196078431372549,0.0427350427350426,0.0,0.0262390670553935,0.0,0.0181818181818181,0.0251572327044025,0.0425531914893616,0.0,0.0124999999999999,0.0256410256410256,0.014336917562724,0.0015138408304498,0.0064620355411955,0.0,0.0263157894736841,0.0505050505050505,0.037037037037037,0.0222222222222222,0.0392156862745097,0.013392857142857,0.0,0.0,0.0,0.0,0.0,0.0675675675675675,0.0,0.0047318611987381,0.0,0.0746268656716417,0.004360465116279,0.0,0.0163934426229508,0.0428571428571428,0.0048543689320388,0.0,0.0,0.0508474576271186,0.0389610389610389,0.054054054054054,0.0256410256410256,0.0,0.0,0.0192307692307692,0.0,0.0,0.0,0.0333333333333333,0.0491803278688525,0.0,0.06,0.0070175438596491,0.0,0.0,0.0,0.0,0.0153846153846153,0.0,0.0434782608695651,0.015625,0.0,0.0526315789473684,0.0,0.0222222222222222,0.0,0.0337078651685393,0.0128205128205127,0.0,0.0,0.0172955974842767,0.021897810218978,0.0,0.0037488284910964,0.0,0.0389610389610389,0.04,0.0263157894736841,0.0,0.0,0.0352112676056337,0.0227272727272727,0.0,0.0,0.012718600953895,0.0208333333333333,0.0,0.0,0.0121951219512195,0.0105324751316558,0.0270270270270269,0.0,0.0476190476190476,0.0,0.0,0.0,0.021978021978022,0.0073099415204678,0.0277777777777777,0.0,0.0263157894736841,0.0122100122100121,0.0211132437619961,0.0,0.0,0.0,0.0,0.0,0.009009009009009,0.0,0.0130718954248365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0074074074074074,0.0,0.0263157894736841,0.0116383169203222,0.0065274151436031,0.0270270270270269,0.0,0.0,0.0,0.0,0.036734693877551,0.0384615384615384,0.0132275132275132,0.0196078431372549,0.0,0.0230769230769231,0.0,0.0,0.0,0.0,0.0079365079365079,0.0465116279069767,0.0579710144927536,0.03125,0.0165289256198346,0.0142857142857142,0.0,0.0182926829268292,0.0,0.0,0.0259740259740259,0.0240963855421686,0.0491803278688525,0.0238095238095238,0.0128676470588234,0.032258064516129,0.0,0.0044247787610619,0.0027322404371584,0.0471698113207547,0.0,0.0116959064327485,0.0,0.0549450549450549,0.0,0.0,0.032258064516129,0.0065573770491803,0.0428571428571428,0.0,0.0,0.0,0.0329670329670329,0.0,0.0212765957446808,0.0196078431372549,0.0051413881748072,0.0138888888888888,0.0,0.0029556650246305,0.0,0.0357142857142857,0.0,0.0149253731343284,0.0,0.0,0.0256410256410256,0.0270270270270269,0.0175438596491228,0.0256410256410256,0.0164835164835165,0.0344827586206896,0.0240963855421686,0.0196078431372549,0.0017709563164108,0.0425531914893616,0.0227272727272727,0.0072886297376093,0.0,0.0,0.0172413793103448,0.0,0.0,0.0377358490566037,0.0192307692307692,0.0,0.0,0.0294117647058823,0.0,0.0,0.0204081632653061,0.0062499999999999,0.0,0.0263157894736841,0.0645161290322581,0.0285714285714285,0.0016156953260242,0.0,0.0,0.0,0.0095238095238094,0.0,0.0,0.0,0.021897810218978,0.0,0.0,0.0303030303030302,0.0444444444444444,0.0909090909090909,0.0,0.0,0.0210526315789473,0.007532956685499,0.0,0.0153846153846153,0.034090909090909,0.0064850843060959,0.0270270270270269,0.0,0.025,0.0074626865671642,0.054054054054054,0.0,0.0,0.0,0.0319148936170212,0.0120481927710843,0.0363636363636363,0.0,0.0263157894736841,0.0,0.0754716981132075,0.0294117647058823,0.0232558139534884,0.0285714285714285,0.028169014084507,0.0202247191011235,0.0186915887850467,0.0062111801242236,0.0194805194805194,0.0029517183217373,0.0377358490566037,0.0178571428571429,0.0,0.0,0.0139026812313803,0.0,0.037037037037037,0.0,0.0289017341040462,0.0266666666666666,0.0217391304347825,0.034090909090909,0.0,0.0,0.0,0.0289855072463768,0.0048309178743961,0.0149253731343284,0.0,0.0163934426229508,0.0118460019743336,0.0239234449760765,0.0263157894736841,0.0416666666666666,0.0,0.0277777777777777,0.0142857142857142,0.0173160173160172,0.0028571428571428,0.0612244897959183,0.0,0.0327868852459016,0.0,0.0,0.0,0.0346534653465346,0.0185185185185184,0.0384615384615384,0.0238095238095238,0.0307692307692307,0.0045537340619308,0.0425531914893616,0.0036101083032491,0.0068965517241379,0.0,0.0105263157894737,0.0518518518518518,0.0392156862745097,0.0188679245283018,0.0150375939849624,0.0,0.0088495575221239,0.0491803278688525,0.0,0.0185185185185184,0.0,0.0,0.0095693779904306,0.0229885057471264,0.0024424284717375,0.0519480519480519,0.005048187241854,0.0121816168327796,0.0307692307692307,0.0,0.0,0.0526315789473684,0.0,0.032258064516129,0.025,0.0121951219512195,0.0350877192982456,0.05,0.0,0.0776699029126213,0.0398773006134969,0.0,0.0449438202247191,0.0222222222222222,0.0,0.0588235294117647,0.0309278350515463,0.0,0.0188679245283018,0.0,0.0033130866924351,0.0,0.0273972602739726,0.0,0.0191387559808612,0.0,0.0163934426229508,0.004360465116279,0.0,0.0256410256410256,0.0,0.0256410256410256,0.0471698113207547,0.0,0.0172413793103448,0.0235294117647059,0.0,0.0,0.0123456790123457,0.0357142857142857,0.0571428571428571,0.0,0.05,0.0,0.0,0.0,0.0208333333333333
